id	village	rus_village	lat	lon	lang	aff	family	standard	default_level	dialect_toplevel	dialect_toplevel_cyr	dialect_nt1	dialect_nt1_cyr	dialect_nt2	dialect_nt2_cyr	dialect_nt3	dialect_nt3_cyr	village_dialect	gltc_lang	lang_col	aff_col	dataset_version
220	Manasaul	Манасаул	42.7575	47.0397	Avar	Avar-Andic	East Caucasian		Avar	Kuyada-Salta	Куяда-салтинское	Kudali-Salta	кудали-салтинский					Manasaul	avar1256	#009999	#009999	2025-03-20
221	Matlas	Матлас	42.595249	46.605532	Avar	Avar-Andic	East Caucasian		Avar	Baqluq-Northern Avar	Батлухско-северное	Northern Avar	северноаварский	Khunzaq	хунзахский			Matlas	avar1256	#009999	#009999	2025-03-20
222	Mazıx	Мацех	41.6629	46.5821	Avar	Avar-Andic	East Caucasian		Avar	Southern Avar	Южноаварский	Zaqatala	закатальский	Car	джарский			Mazıx	avar1256	#009999	#009999	2025-03-20
223	Machada	Мачада	42.37777	46.535	Avar	Avar-Andic	East Caucasian		Avar	Kuyada-Salta	Куяда-салтинское	Kuyada	куядинский					Machada	avar1256	#009999	#009999	2025-03-20
224	Machar	Мачар	42.206556	46.335204	Avar	Avar-Andic	East Caucasian		Avar	Antlratl	Анкратльское	Northern Antlratl	северноанкратльский	Antsuq	анцухский			Machar	avar1256	#009999	#009999	2025-03-20
225	Mesterukh	Местерух	42.5747	46.3964	Avar	Avar-Andic	East Caucasian		Avar	Baqluq-Northern Avar	Батлухско-северное	Northern Avar	северноаварский	Unqratl	ункратльский			Mesterukh	avar1256	#009999	#009999	2025-03-20
226	Metrada	Метрада	42.393034	45.888954	Avar	Avar-Andic	East Caucasian		Avar	Baqluq-Northern Avar	Батлухско-северное	Northern Avar	северноаварский	Unqratl	ункратльский			Metrada	avar1256	#009999	#009999	2025-03-20
227	Mekhelta	Мехельта	42.798277	46.497361	Avar	Avar-Andic	East Caucasian		Avar	Baqluq-Northern Avar	Батлухско-северное	Northern Avar	северноаварский	Salataw	салатавский			Mekhelta	avar1256	#009999	#009999	2025-03-20
228	Meşəşambul	Мешашамбул	41.7094	46.2927	Avar	Avar-Andic	East Caucasian		Avar	Southern Avar	Южноаварский	Zaqatala	закатальский	Balakən	белоканский	Kabakhchol	кабахчольский	Meşəşambul	avar1256	#009999	#009999	2025-03-20
229	Miatli	Миатли	43.0827206	46.8282768	Avar	Avar-Andic	East Caucasian		Avar	Baqluq-Northern Avar	Батлухско-северное	Northern Avar	северноаварский	Salataw	салатавский			Miatli	avar1256	#009999	#009999	2025-03-20
230	Mikdatl	Микдатль	42.309412	46.380732	Avar	Avar-Andic	East Caucasian		Avar	Antlratl	Анкратльское	Northern Antlratl	северноанкратльский	Tash	ташский			Mikdatl	avar1256	#009999	#009999	2025-03-20
231	Mitliurib	Митлиуриб	42.43537	46.68836	Avar	Avar-Andic	East Caucasian		Avar	Baqluq-Northern Avar	Батлухско-северное	Northern Avar	северноаварский	North-Eastern Avar	северовосточноаварский	Teletli	телетлинский	Mitliurib	avar1256	#009999	#009999	2025-03-20
232	Mogokh	Могох	42.49944	46.57472	Avar	Avar-Andic	East Caucasian		Avar	Baqluq-Northern Avar	Батлухско-северное	Baqluq	батлухский	Baqluq proper	собственно батлухский			Mogokh	avar1256	#009999	#009999	2025-03-20
233	Mogrob	Могроб	42.15672	46.86521	Avar	Avar-Andic	East Caucasian		Avar	Qaraq-Bukhti-Unti	Карахско-бухтинско-унтибское	Qaraq	карахский	Rissib	риссибский			Mogrob	avar1256	#009999	#009999	2025-03-20
234	Mokoda	Мокода	42.42385	46.66963	Avar	Avar-Andic	East Caucasian		Avar	Baqluq-Northern Avar	Батлухско-северное	Qahib	кахибский					Mokoda	avar1256	#009999	#009999	2025-03-20
235	Moksob	Моксоб	43.4344793	46.4862649	Avar	Avar-Andic	East Caucasian		Avar	Qaraq-Bukhti-Unti	Карахско-бухтинско-унтибское	Qaraq	карахский	Upper Qaraq	верхне-карахский			Moksob	avar1256	#009999	#009999	2025-03-20
236	Moksokh	Моксох	42.6538	46.80572	Avar	Avar-Andic	East Caucasian		Avar	Baqluq-Northern Avar	Батлухско-северное	Northern Avar	северноаварский	Khunzaq	хунзахский			Moksokh	avar1256	#009999	#009999	2025-03-20
237	Mollaçıbinə	Моллачибина	41.6447	46.456	Avar	Avar-Andic	East Caucasian		Avar	Southern Avar	Южноаварский	Zaqatala	закатальский	Balakən	белоканский	Katekh	катехский	Mollaçıbinə	avar1256	#009999	#009999	2025-03-20
238	Mochokh	Мочох	42.63159	46.61242	Avar	Avar-Andic	East Caucasian		Avar	Baqluq-Northern Avar	Батлухско-северное	Northern Avar	северноаварский	Khunzaq	хунзахский			Mochokh	avar1256	#009999	#009999	2025-03-20
239	Moshchob	Мощоб	42.21389	46.79167	Avar	Avar-Andic	East Caucasian		Avar	Qaraq-Bukhti-Unti	Карахско-бухтинско-унтибское	Qaraq	карахский	Mukratl	мукратльский			Moshchob	avar1256	#009999	#009999	2025-03-20
240	Mugdab	Мугдаб	42.4245645	46.8010208	Avar	Avar-Andic	East Caucasian		Avar	Kuyada-Salta	Куяда-салтинское	Kuyada	куядинский					Mugdab	avar1256	#009999	#009999	2025-03-20
241	Mugurukh	Мугурух	42.26064	46.86533	Avar	Avar-Andic	East Caucasian		Avar	Qaraq-Bukhti-Unti	Карахско-бухтинско-унтибское	Qaraq	карахский	Mukratl	мукратльский			Mugurukh	avar1256	#009999	#009999	2025-03-20
242	Mukutl	Мукутль	42.19562	46.861381	Avar	Avar-Andic	East Caucasian		Avar	Qaraq-Bukhti-Unti	Карахско-бухтинско-унтибское	Qaraq	карахский	Mukratl	мукратльский			Mukutl	avar1256	#009999	#009999	2025-03-20
243	Murada	Мурада	42.445422	46.954469	Avar	Avar-Andic	East Caucasian		Avar	Kuyada-Salta	Куяда-салтинское	Kudali-Salta	кудали-салтинский					Murada	avar1256	#009999	#009999	2025-03-20
244	Murukh	Мурух	42.27719	46.7715	Avar	Avar-Andic	East Caucasian		Avar	Qaraq-Bukhti-Unti	Карахско-бухтинско-унтибское	Qaraq	карахский	Lower Qaraq	нижне-карахский			Murukh	avar1256	#009999	#009999	2025-03-20
245	Musrukh	Мусрух	42.32897	46.51614	Avar	Avar-Andic	East Caucasian		Avar	Hid-Qeleb	Гидское	Qeleb	келебский					Musrukh	avar1256	#009999	#009999	2025-03-20
246	Mushuli	Мушули	42.633706	46.498593	Avar	Avar-Andic	East Caucasian		Avar	Baqluq-Northern Avar	Батлухско-северное	Northern Avar	северноаварский	Khunzaq	хунзахский			Mushuli	avar1256	#009999	#009999	2025-03-20
247	Nadar	Надар	42.09736	46.36025	Avar	Avar-Andic	East Caucasian		Avar	Antlratl	Анкратльское	Northern Antlratl	северноанкратльский	Antsros-Unhada	анцрос-унхадинский			Nadar	avar1256	#009999	#009999	2025-03-20
248	Nakazukh	Наказух	42.264594	46.914238	Avar	Avar-Andic	East Caucasian		Avar	Andalal	Андалальское	Sogratl	согратльский					Nakazukh	avar1256	#009999	#009999	2025-03-20
249	Nakitl	Накитль	42.398	46.608663	Avar	Avar-Andic	East Caucasian		Avar	Hid-Qeleb	Гидское	Hid	собственно гидский	Urada	урадинский			Nakitl	avar1256	#009999	#009999	2025-03-20
250	Nanibika	Нанибика	42.8148532	46.5940654	Avar	Avar-Andic	East Caucasian		Avar	Baqluq-Northern Avar	Батлухско-северное	Northern Avar	северноаварский	Salataw	салатавский			Nanibika	avar1256	#009999	#009999	2025-03-20
251	Narysh	Нарыш	43.5267649	46.6977315	Avar	Avar-Andic	East Caucasian		Avar	Baqluq-Northern Avar	Батлухско-северное	Northern Avar	северноаварский	Salataw	салатавский			Narysh	avar1256	#009999	#009999	2025-03-20
252	Nachada	Начада	42.198508	46.448902	Avar	Avar-Andic	East Caucasian		Avar	Antlratl	Анкратльское	Northern Antlratl	северноанкратльский	Tash	ташский			Nachada	avar1256	#009999	#009999	2025-03-20
253	Nizhnee Inkho	Нижнее Инхо	42.704518	46.507752	Avar	Avar-Andic	East Caucasian		Avar	Baqluq-Northern Avar	Батлухско-северное	Northern Avar	северноаварский	Salataw	салатавский			Nizhnee Inkho	avar1256	#009999	#009999	2025-03-20
254	Nizhnee Khvarshini	Нижнее Хваршини	42.4079791	45.842582	Avar	Avar-Andic	East Caucasian		Avar	Baqluq-Northern Avar	Батлухско-северное	Northern Avar	северноаварский	Unqratl	ункратльский			Nizhnee Khvarshini	avar1256	#009999	#009999	2025-03-20
255	Aşağı Çardaxlar	Нижнее Чардахло	41.5442	46.356	Avar	Avar-Andic	East Caucasian		Avar	Southern Avar	Южноаварский	Zaqatala	закатальский					Aşağı Çardaxlar	avar1256	#009999	#009999	2025-03-20
256	Nizhnee Chugli	Нижнее Чугли	42.4639619	47.2971682	Avar	Avar-Andic	East Caucasian		Avar	Baqluq-Northern Avar	Батлухско-северное	Northern Avar	северноаварский	North-Eastern Avar	северовосточноаварский	Gergebil	гергебильский	Nizhnee Chugli	avar1256	#009999	#009999	2025-03-20
257	Nizhniy Aradirikh	Нижний Арадирих	42.68979	46.568219	Avar	Avar-Andic	East Caucasian		Avar	Baqluq-Northern Avar	Батлухско-северное	Northern Avar	северноаварский	Khunzaq	хунзахский			Nizhniy Aradirikh	avar1256	#009999	#009999	2025-03-20
258	Nizhniy Batlukh	Нижний Батлух	42.4853	46.5239	Avar	Avar-Andic	East Caucasian		Avar	Baqluq-Northern Avar	Батлухско-северное	Baqluq	батлухский	Baqluq proper	собственно батлухский			Nizhniy Batlukh	avar1256	#009999	#009999	2025-03-20
259	Nizhniy Karanay	Нижний Каранай	42.84729	46.940488	Avar	Avar-Andic	East Caucasian		Avar	Baqluq-Northern Avar	Батлухско-северное	Northern Avar	северноаварский	North-Eastern Avar	северовосточноаварский			Nizhniy Karanay	avar1256	#009999	#009999	2025-03-20
260	Nizhnyy Keger	Нижний Кегер	42.4028495	46.9784678	Avar	Avar-Andic	East Caucasian		Avar	Andalal	Андалальское	Kohorib	кегерский					Nizhnyy Keger	avar1256	#009999	#009999	2025-03-20
261	Nizhniy Kolob	Нижний Колоб	42.430087	46.659303	Avar	Avar-Andic	East Caucasian		Avar	Baqluq-Northern Avar	Батлухско-северное	Qahib	кахибский					Nizhniy Kolob	avar1256	#009999	#009999	2025-03-20
262	Nizhniy Togokh	Нижний Тогох	42.43381	46.70246	Avar	Avar-Andic	East Caucasian		Avar	Baqluq-Northern Avar	Батлухско-северное	Northern Avar	северноаварский	North-Eastern Avar	северовосточноаварский	Teletli	телетлинский	Nizhniy Togokh	avar1256	#009999	#009999	2025-03-20
263	Nikar	Никар	42.0737	46.406903	Avar	Avar-Andic	East Caucasian		Avar	Antlratl	Анкратльское	Southern Antlratl	южноанкратльский	Buhnada	бухнадинский			Nikar	avar1256	#009999	#009999	2025-03-20
264	Niklida	Никлида	42.2328275	46.3831819	Avar	Avar-Andic	East Caucasian		Avar	Antlratl	Анкратльское	Northern Antlratl	северноанкратльский	Tash	ташский			Niklida	avar1256	#009999	#009999	2025-03-20
265	Nitab	Нитаб	42.51925	46.63256	Avar	Avar-Andic	East Caucasian		Avar	Baqluq-Northern Avar	Батлухско-северное	Northern Avar	северноаварский	Khunzaq	хунзахский			Nitab	avar1256	#009999	#009999	2025-03-20
266	Nitilsukh	Нитилсух	42.04732	46.42938	Avar	Avar-Andic	East Caucasian		Avar	Antlratl	Анкратльское	Southern Antlratl	южноанкратльский	Buhnada	бухнадинский			Nitilsukh	avar1256	#009999	#009999	2025-03-20
267	Novoe Argvani	Новое Аргвани	42.78174	46.60445	Avar	Avar-Andic	East Caucasian		Avar	Baqluq-Northern Avar	Батлухско-северное	Northern Avar	северноаварский	Salataw	салатавский			Novoe Argvani	avar1256	#009999	#009999	2025-03-20
268	Novoe Gadari	Новое Гадари	43.1934143	46.7684959	Avar	Avar-Andic	East Caucasian		Avar	Baqluq-Northern Avar	Батлухско-северное	Northern Avar	северноаварский	Salataw	салатавский			Novoe Gadari	avar1256	#009999	#009999	2025-03-20
269	Novoe Kheleturi (Kadari)	Новое Хелетури (Кадари)	42.611632	46.2269978	Avar	Avar-Andic	East Caucasian		Avar	Baqluq-Northern Avar	Батлухско-северное	Northern Avar	северноаварский	Unqratl	ункратльский			Novoe Kheleturi (Kadari)	avar1256	#009999	#009999	2025-03-20
270	Novomekhelta	Новомехельта	43.2556023	46.5459475	Avar	Avar-Andic	East Caucasian		Avar	Baqluq-Northern Avar	Батлухско-северное	Northern Avar	северноаварский	Salataw	салатавский			Novomekhelta	avar1256	#009999	#009999	2025-03-20
271	Novosositli	Новососитли	43.385008	46.5856046	Avar	Avar-Andic	East Caucasian		Avar	Baqluq-Northern Avar	Батлухско-северное	Northern Avar	северноаварский	Unqratl	ункратльский			Novosositli	avar1256	#009999	#009999	2025-03-20
272	Novyy Bakhtemir	Новый Бахтемир	44.131824	47.265054	Avar	Avar-Andic	East Caucasian		Avar	Baqluq-Northern Avar	Батлухско-северное	Northern Avar	северноаварский	Salataw	салатавский			Novyy Bakhtemir	avar1256	#009999	#009999	2025-03-20
273	Novyy Chirkey	Новый Чиркей	43.1625076	47.0549437	Avar	Avar-Andic	East Caucasian		Avar	Baqluq-Northern Avar	Батлухско-северное	Northern Avar	северноаварский	Salataw	салатавский			Novyy Chirkey	avar1256	#009999	#009999	2025-03-20
274	Noyrukh	Нойрух	42.193895	46.38005	Avar	Avar-Andic	East Caucasian		Avar	Antlratl	Анкратльское	Northern Antlratl	северноанкратльский	Tash	ташский			Noyrukh	avar1256	#009999	#009999	2025-03-20
275	Nukush	Нукуш	42.1492	46.80579	Avar	Avar-Andic	East Caucasian		Avar	Qaraq-Bukhti-Unti	Карахско-бухтинско-унтибское	Qaraq	карахский	Tlesserukh	тлессерухский			Nukush	avar1256	#009999	#009999	2025-03-20
276	Nusi	Нуси	43.454843	46.9703632	Avar	Avar-Andic	East Caucasian		Avar	Baqluq-Northern Avar	Батлухско-северное	Northern Avar	северноаварский	Khunzaq	хунзахский			Nusi	avar1256	#009999	#009999	2025-03-20
277	Yolayrıc	Нухбик	41.5674	46.4845	Avar	Avar-Andic	East Caucasian		Avar	Southern Avar	Южноаварский	Zaqatala	закатальский	Car	джарский			Yolayrıc	avar1256	#009999	#009999	2025-03-20
278	Nukhotkolob	Нухотколоб	42.23195	46.265721	Avar	Avar-Andic	East Caucasian		Avar	Antlratl	Анкратльское	Northern Antlratl	северноанкратльский	Antsuq	анцухский			Nukhotkolob	avar1256	#009999	#009999	2025-03-20
279	Oboda	Обода	42.578542	46.668203	Avar	Avar-Andic	East Caucasian		Avar	Baqluq-Northern Avar	Батлухско-северное	Northern Avar	северноаварский	Khunzaq	хунзахский			Oboda	avar1256	#009999	#009999	2025-03-20
280	Obonub	Обонуб	42.40556	46.83972	Avar	Avar-Andic	East Caucasian		Avar	Kuyada-Salta	Куяда-салтинское	Kuyada	куядинский					Obonub	avar1256	#009999	#009999	2025-03-20
281	Obokh	Обох	42.28362	47.03734	Avar	Avar-Andic	East Caucasian		Avar	Andalal	Андалальское	Obokh	обохский					Obokh	avar1256	#009999	#009999	2025-03-20
282	Orada Chugli	Орада Чугли	42.493368	47.2217351	Avar	Avar-Andic	East Caucasian		Avar	Baqluq-Northern Avar	Батлухско-северное	Northern Avar	северноаварский	North-Eastern Avar	северовосточноаварский	Gergebil	гергебильский	Orada Chugli	avar1256	#009999	#009999	2025-03-20
283	Orada-Chugli	Орада-Чугли	42.49384	47.22264	Avar	Avar-Andic	East Caucasian		Avar									Orada-Chugli	avar1256	#009999	#009999	2025-03-20
284	Orkachi	Оркачи	42.6058	46.81797	Avar	Avar-Andic	East Caucasian		Avar	Baqluq-Northern Avar	Батлухско-северное	Northern Avar	северноаварский	Khunzaq	хунзахский			Orkachi	avar1256	#009999	#009999	2025-03-20
285	Orota	Орота	42.65915	46.53772	Avar	Avar-Andic	East Caucasian		Avar	Baqluq-Northern Avar	Батлухско-северное	Northern Avar	северноаварский	Khunzaq	хунзахский			Orota	avar1256	#009999	#009999	2025-03-20
286	Ortakolo	Ортаколо	42.67057	46.38882	Avar	Avar-Andic	East Caucasian		Avar	Baqluq-Northern Avar	Батлухско-северное	Northern Avar	северноаварский	Salataw	салатавский			Ortakolo	avar1256	#009999	#009999	2025-03-20
287	Okhli	Охли	42.5554479	47.2083648	Avar	Avar-Andic	East Caucasian		Avar	Baqluq-Northern Avar	Батлухско-северное	Northern Avar	северноаварский	North-Eastern Avar	северовосточноаварский	Gergebil	гергебильский	Okhli	avar1256	#009999	#009999	2025-03-20
288	Ochlo	Очло	42.642518	46.64532	Avar	Avar-Andic	East Caucasian		Avar	Baqluq-Northern Avar	Батлухско-северное	Northern Avar	северноаварский	Khunzaq	хунзахский			Ochlo	avar1256	#009999	#009999	2025-03-20
289	Paşan	Пашан	41.6037	46.4864	Avar	Avar-Andic	East Caucasian		Avar	Southern Avar	Южноаварский	Zaqatala	закатальский	Car	джарский			Paşan	avar1256	#009999	#009999	2025-03-20
290	Püştətala	Пуштатала	41.6329	46.4182	Avar	Avar-Andic	East Caucasian		Avar	Southern Avar	Южноаварский	Zaqatala	закатальский	Balakən	белоканский	Katekh	катехский	Püştətala	avar1256	#009999	#009999	2025-03-20
291	Ravkvatl	Равкватль	42.372636	46.57905	Avar	Avar-Andic	East Caucasian		Avar	Hid-Qeleb	Гидское	Hid	собственно гидский					Ravkvatl	avar1256	#009999	#009999	2025-03-20
292	Rakhata	Рахата	42.6911	46.1414	Avar	Avar-Andic	East Caucasian		Avar	Baqluq-Northern Avar	Батлухско-северное	Northern Avar	северноаварский	Unqratl	ункратльский			Rakhata	avar1256	#009999	#009999	2025-03-20
